date,daily_cases,Country
"April 26, 2020","['248', '248']",IL
"April 25, 2020",['276'],IL
"April 24, 2020","['225', '225']",IL
"April 23, 2020",['282'],IL
"April 22, 2020","['299', '299']",IL
"April 21, 2020",['276'],IL
"April 20, 2020","['291', '291']",IL
"April 19, 2020",['298'],IL
"April 18, 2020","['296', '296']",IL
"April 17, 2020",['311'],IL
"April 16, 2020","['399', '399']",IL
"April 15, 2020",['438'],IL
"April 14, 2020","['552', '552']",IL
"April 13, 2020",['345'],IL
"April 12, 2020",['359'],IL
"April 11, 2020","['343', '343']",IL
"April 10, 2020",['338'],IL
"April 9, 2020","['377', '377']",IL
"April 8, 2020",['451'],IL
"April 7, 2020","['583', '583']",IL
"April 6, 2020",['428'],IL
"April 5, 2020","['597', '597']",IL
"April 4, 2020",['719'],IL
"April 3, 2020","['696', '696']",IL
"April 2, 2020",['738'],IL
"April 1, 2020","['547', '547']",IL
"March 31, 2020",['532'],IL
"March 30, 2020","['480', '480']",IL
"March 29, 2020",['433'],IL
"March 28, 2020","['520', '520']",IL
"March 27, 2020",['425'],IL
"March 26, 2020","['430', '430']",IL
"March 25, 2020",['352'],IL
"March 24, 2020",['254'],IL
"March 23, 2020","['210', '210']",IL
"March 22, 2020",['168'],IL
"March 21, 2020","['136', '136']",IL
"March 20, 2020",['118'],IL
"March 19, 2020","['94', '94']",IL
"March 18, 2020",['73'],IL
"March 17, 2020","['39', '39']",IL
"March 16, 2020",['29'],IL
"March 15, 2020","['35', '35']",IL
"March 14, 2020",['22'],IL
"March 13, 2020","['19', '19']",IL
"March 12, 2020",['33'],IL
"March 11, 2020","['4', '4']",IL
"March 10, 2020",['9'],IL
"March 9, 2020","['4', '4']",IL
"March 8, 2020",['4'],IL
"March 7, 2020","['2', '2']",IL
"March 6, 2020",['0'],IL
"March 5, 2020",['3'],IL
"March 4, 2020","['5', '5']",IL
"March 3, 2020",['1'],IL
"March 2, 2020","['0', '0']",IL
"March 1, 2020",['3'],IL
"February 29, 2020","['1', '1']",IL
"February 28, 2020",['0'],IL
"February 27, 2020","['0', '0']",IL
"February 26, 2020",['1'],IL
"February 25, 2020","['0', '0']",IL
"February 24, 2020",['0'],IL
"February 23, 2020","['0', '0']",IL
"February 22, 2020",['0'],IL
"February 21, 2020","['1', '1']",IL
"February 20, 2020",['0'],IL
"February 19, 2020","['0', '0']",IL
"February 18, 2020",['0'],IL
"February 17, 2020","['0', '0']",IL
"February 16, 2020",['0'],IL
"February 15, 2020",['0'],IL
"February 14, 2020","['0', '0']",IL
"February 13, 2020",['0'],IL
"February 12, 2020","['0', '0']",IL
"February 11, 2020",['0'],IL
"February 10, 2020","['0', '0']",IL
"February 9, 2020",['0'],IL
"February 8, 2020","['0', '0']",IL
"February 7, 2020",['0'],IL
"February 6, 2020","['0', '0']",IL
"February 5, 2020",['0'],IL
"February 4, 2020","['0', '0']",IL
"February 3, 2020",['0'],IL
"February 2, 2020","['0', '0']",IL
"February 1, 2020",['0'],IL
"January 31, 2020","['0', '0']",IL
"January 30, 2020",['0'],IL
"January 29, 2020","['0', '0']",IL
"January 28, 2020",['0'],IL
"January 27, 2020",['0'],IL
"January 26, 2020","['0', '0']",IL
"January 25, 2020",['0'],IL
"January 24, 2020","['0', '0']",IL
"January 23, 2020",['0'],IL
"January 22, 2020","['0', '0']",IL
"January 21, 2020",['0'],IL
"January 20, 2020","['0', '0']",IL
"January 19, 2020",['0'],IL
"January 18, 2020","['0', '0']",IL
"January 17, 2020",['0'],IL
"January 16, 2020","['0', '0']",IL
"January 15, 2020",['0'],IL
"January 14, 2020","['0', '0']",IL
"January 13, 2020",['0'],IL
"January 12, 2020","['0', '0']",IL
"January 11, 2020",['0'],IL
"January 10, 2020","['0', '0']",IL
"January 9, 2020",['0'],IL
"January 8, 2020",['0'],IL
"January 7, 2020","['0', '0']",IL
"January 6, 2020",['0'],IL
"January 5, 2020","['0', '0']",IL
"January 4, 2020",['0'],IL
"February 18, 2021","['1,393']",JP
"February 17, 2021","['1,250']",JP
"February 16, 2021","['1,983', '1,983']",JP
"February 15, 2021","['1,310']",JP
"February 14, 2021","['1,318', '1,318']",JP
"February 13, 2021","['1,403']",JP
"February 12, 2021","['1,739', '1,739']",JP
"February 11, 2021","['1,826']",JP
"February 10, 2021","['1,420', '1,420']",JP
"February 9, 2021","['1,776']",JP
"February 8, 2021","['1,555', '1,555']",JP
"February 7, 2021","['2,080']",JP
"February 6, 2021","['2,307']",JP
"February 5, 2021","['2,619', '2,619']",JP
"February 4, 2021","['2,593']",JP
"February 3, 2021","['2,210', '2,210']",JP
"February 2, 2021","['2,108']",JP
"February 1, 2021","['2,776', '2,776']",JP
"January 31, 2021","['3,659']",JP
"January 30, 2021","['3,567', '3,567']",JP
"January 29, 2021","['3,909']",JP
"January 28, 2021","['3,927', '3,927']",JP
"January 27, 2021","['3,537']",JP
"January 26, 2021","['3,330', '3,330']",JP
"January 25, 2021","['4,152']",JP
"January 24, 2021","['4,587', '4,587']",JP
"January 23, 2021","['5,054']",JP
"January 22, 2021","['5,799', '5,799']",JP
"January 21, 2021","['5,447']",JP
"January 20, 2021","['5,446', '5,446']",JP
"January 19, 2021","['6,034']",JP
"January 18, 2021","['5,998']",JP
"January 17, 2021","['6,386', '6,386']",JP
"January 16, 2021","['6,696']",JP
"January 15, 2021","['6,591', '6,591']",JP
"January 14, 2021","['5,308']",JP
"January 13, 2021","['5,103', '5,103']",JP
"January 12, 2021","['5,460']",JP
"January 11, 2021","['5,977', '5,977']",JP
"January 10, 2021","['7,621']",JP
"January 9, 2021","['7,855', '7,855']",JP
"January 8, 2021","['6,906']",JP
"January 7, 2021","['6,076', '6,076']",JP
"January 6, 2021","['4,357']",JP
"January 5, 2021","['4,113', '4,113']",JP
"January 4, 2021","['2,893']",JP
"January 3, 2021","['2,942', '2,942']",JP
"January 2, 2021","['3,617']",JP
"January 1, 2021","['4,091', '4,091']",JP
"December 31, 2020","['3,708']",JP
"December 30, 2020","['3,476']",JP
"December 29, 2020","['2,884', '2,884']",JP
"December 28, 2020","['2,924']",JP
"December 27, 2020","['3,765', '3,765']",JP
"December 26, 2020","['3,567']",JP
"December 25, 2020","['3,841', '3,841']",JP
"December 24, 2020","['3,026']",JP
"December 23, 2020","['2,455', '2,455']",JP
"December 22, 2020","['2,135']",JP
"December 21, 2020","['2,643', '2,643']",JP
"December 20, 2020","['2,849']",JP
"December 19, 2020","['2,893', '2,893']",JP
"December 18, 2020","['3,035']",JP
"December 17, 2020","['3,061', '3,061']",JP
"December 16, 2020","['2,172']",JP
"December 15, 2020","['2,217', '2,217']",JP
"December 14, 2020","['2,366']",JP
"December 13, 2020","['2,988', '2,988']",JP
"December 12, 2020","['2,757']",JP
"December 11, 2020","['2,969']",JP
"December 10, 2020","['2,733', '2,733']",JP
"December 9, 2020","['1,911']",JP
"December 8, 2020","['1,862', '1,862']",JP
"December 7, 2020","['1,969']",JP
"December 6, 2020","['2,424', '2,424']",JP
"December 5, 2020","['2,442']",JP
"December 4, 2020","['2,405', '2,405']",JP
"December 3, 2020","['2,441']",JP
"December 2, 2020","['1,692', '1,692']",JP
"December 1, 2020","['1,934']",JP
"November 30, 2020","['2,107', '2,107']",JP
"November 29, 2020","['2,585']",JP
"November 28, 2020","['2,577', '2,577']",JP
"November 27, 2020","['2,230']",JP
"November 26, 2020","['1,861', '1,861']",JP
"November 25, 2020","['1,471']",JP
"November 24, 2020","['1,571', '1,571']",JP
"November 23, 2020","['2,179']",JP
"November 22, 2020","['2,514']",JP
"November 21, 2020","['2,398', '2,398']",JP
"November 20, 2020","['2,301']",JP
"November 19, 2020","['2,151', '2,151']",JP
"November 18, 2020","['1,489']",JP
"November 17, 2020","['1,190', '1,190']",JP
"November 16, 2020","['1,459']",JP
"November 15, 2020","['1,694', '1,694']",JP
"November 14, 2020","['1,685']",JP
"November 13, 2020","['1,587', '1,587']",JP
"November 12, 2020","['1,555']",JP
"November 11, 2020","['1,173', '1,173']",JP
"November 10, 2020",['899'],JP
"November 9, 2020","['998', '998']",JP
"November 8, 2020","['1,172']",JP
"November 7, 2020","['1,132', '1,132']",JP
"November 6, 2020",['944'],JP
"November 5, 2020",['938'],JP
"November 4, 2020","['619', '619']",JP
"November 3, 2020",['468'],JP
"November 2, 2020","['667', '667']",JP
"November 1, 2020",['754'],JP
"October 31, 2020","['770', '770']",JP
"October 30, 2020",['770'],JP
"October 29, 2020","['736', '736']",JP
"October 28, 2020",['618'],JP
"October 27, 2020","['424', '424']",JP
"October 26, 2020",['540'],JP
"October 25, 2020","['699', '699']",JP
"October 24, 2020",['697'],JP
"October 23, 2020","['614', '614']",JP
"October 22, 2020",['591'],JP
"October 21, 2020","['453', '453']",JP
"October 20, 2020",['353'],JP
"October 19, 2020","['471', '471']",JP
"October 18, 2020",['593'],JP
"October 17, 2020",['632'],JP
"October 16, 2020","['721', '721']",JP
"October 15, 2020",['570'],JP
"October 14, 2020","['467', '467']",JP
"October 13, 2020",['326'],JP
"October 12, 2020","['435', '435']",JP
"October 11, 2020",['679'],JP
"October 10, 2020","['594', '594']",JP
"October 9, 2020",['619'],JP
"October 8, 2020","['477', '477']",JP
"October 7, 2020",['496'],JP
"October 6, 2020","['308', '308']",JP
"October 5, 2020",['400'],JP
"October 4, 2020","['571', '571']",JP
"October 3, 2020",['553'],JP
"October 2, 2020","['652', '652']",JP
"October 1, 2020",['553'],JP
"September 30, 2020","['516', '516']",JP
"September 29, 2020",['363'],JP
"September 28, 2020",['441'],JP
"September 27, 2020","['635', '635']",JP
"September 26, 2020",['558'],JP
"September 25, 2020","['456', '456']",JP
"September 24, 2020",['273'],JP
"September 23, 2020","['330', '330']",JP
"September 22, 2020",['298'],JP
"September 21, 2020","['483', '483']",JP
"September 20, 2020",['584'],JP
"September 19, 2020","['579', '579']",JP
"September 18, 2020",['485'],JP
"September 17, 2020","['561', '561']",JP
"September 16, 2020",['490'],JP
"September 15, 2020","['301', '301']",JP
"September 14, 2020",['439'],JP
"September 13, 2020","['674', '674']",JP
"September 12, 2020",['643'],JP
"September 11, 2020","['680', '680']",JP
"September 10, 2020",['495'],JP
"September 9, 2020",['492'],JP
"September 8, 2020","['378', '378']",JP
"September 7, 2020",['437'],JP
"September 6, 2020","['543', '543']",JP
"September 5, 2020",['608'],JP
"September 4, 2020","['669', '669']",JP
"September 3, 2020",['598'],JP
"September 2, 2020","['609', '609']",JP
"September 1, 2020",['527'],JP
"August 31, 2020","['601', '601']",JP
"August 30, 2020",['841'],JP
"August 29, 2020","['850', '850']",JP
"August 28, 2020",['905'],JP
"August 27, 2020","['846', '846']",JP
"August 26, 2020",['701'],JP
"August 25, 2020","['614', '614']",JP
"August 24, 2020",['760'],JP
"August 23, 2020","['1,014', '1,014']",JP
"August 22, 2020","['1,012']",JP
"August 21, 2020","['1,220']",JP
"August 20, 2020","['951', '951']",JP
"August 19, 2020",['865'],JP
"August 18, 2020","['1,018', '1,018']",JP
"August 17, 2020",['953'],JP
"August 16, 2020","['1,137', '1,137']",JP
"August 15, 2020","['1,360']",JP
"August 14, 2020","['1,070', '1,070']",JP
"August 13, 2020",['937'],JP
"August 12, 2020","['1,282', '1,282']",JP
"August 11, 2020",['938'],JP
"August 10, 2020","['1,207', '1,207']",JP
"August 9, 2020","['1,344']",JP
"August 8, 2020","['1,624', '1,624']",JP
"August 7, 2020","['1,552']",JP
"August 6, 2020","['1,134', '1,134']",JP
"August 5, 2020","['1,271']",JP
"August 4, 2020","['1,171', '1,171']",JP
"August 3, 2020","['1,998']",JP
"August 2, 2020",['853'],JP
"August 1, 2020","['1,464', '1,464']",JP
"July 31, 2020","['1,323']",JP
"July 30, 2020","['1,148', '1,148']",JP
"July 29, 2020",['940'],JP
"July 28, 2020","['972', '972']",JP
"July 27, 2020",['607'],JP
"July 26, 2020","['596', '596']",JP
"July 25, 2020",['830'],JP
"July 24, 2020","['927', '927']",JP
"July 23, 2020",['726'],JP
"July 22, 2020","['567', '567']",JP
"July 21, 2020",['640'],JP
"July 20, 2020","['454', '454']",JP
"July 19, 2020",['510'],JP
"July 18, 2020","['659', '659']",JP
"July 17, 2020",['583'],JP
"July 16, 2020","['382', '382']",JP
"July 15, 2020",['288'],JP
"July 14, 2020",['352'],JP
"July 13, 2020","['366', '366']",JP
"July 12, 2020",['373'],JP
"July 11, 2020","['410', '410']",JP
"July 10, 2020",['348'],JP
"July 9, 2020","['197', '197']",JP
"July 8, 2020",['193'],JP
"July 7, 2020","['206', '206']",JP
"July 6, 2020",['253'],JP
"July 5, 2020","['240', '240']",JP
"July 4, 2020",['214'],JP
"July 3, 2020","['194', '194']",JP
"July 2, 2020",['151'],JP
"July 1, 2020","['130', '130']",JP
"June 30, 2020",['117'],JP
"June 29, 2020","['86', '86']",JP
"June 28, 2020",['93'],JP
"June 27, 2020","['100', '100']",JP
"June 26, 2020",['87'],JP
"June 25, 2020",['86'],JP
"June 24, 2020","['56', '56']",JP
"June 23, 2020",['52'],JP
"June 22, 2020","['52', '52']",JP
"June 21, 2020",['65'],JP
"June 20, 2020","['59', '59']",JP
"June 19, 2020",['72'],JP
"June 18, 2020","['40', '40']",JP
"June 17, 2020",['41'],JP
"June 16, 2020","['85', '85']",JP
"June 15, 2020",['73'],JP
"June 14, 2020","['47', '47']",JP
"June 13, 2020",['50'],JP
"June 12, 2020","['40', '40']",JP
"June 11, 2020",['41'],JP
"June 10, 2020","['41', '41']",JP
"June 9, 2020",['36'],JP
"June 8, 2020","['33', '33']",JP
"June 7, 2020",['38'],JP
"June 6, 2020",['39'],JP
"June 5, 2020","['46', '46']",JP
"June 4, 2020",['32'],JP
"June 3, 2020","['56', '56']",JP
"June 2, 2020",['46'],JP
"June 1, 2020","['33', '33']",JP
"May 31, 2020",['47'],JP
"May 30, 2020","['85', '85']",JP
"May 29, 2020",['36'],JP
"May 28, 2020","['32', '32']",JP
"May 27, 2020",['28'],JP
"May 26, 2020","['42', '42']",JP
"May 25, 2020",['31'],JP
"May 24, 2020","['14', '14']",JP
"May 23, 2020",['23'],JP
"May 22, 2020","['89', '89']",JP
"May 21, 2020",['39'],JP
"May 20, 2020",['20'],JP
"May 19, 2020","['60', '60']",JP
"May 18, 2020",['20'],JP
"May 17, 2020","['48', '48']",JP
"May 16, 2020",['44'],JP
"May 15, 2020","['114', '114']",JP
"May 14, 2020",['55'],JP
"May 13, 2020","['150', '150']",JP
"May 12, 2020",['76'],JP
"May 11, 2020","['51', '51']",JP
"May 10, 2020",['98'],JP
"May 9, 2020","['102', '102']",JP
"May 8, 2020",['84'],JP
"May 7, 2020","['109', '109']",JP
"May 6, 2020",['123'],JP
"May 5, 2020","['174', '174']",JP
"May 4, 2020",['218'],JP
"May 3, 2020","['294', '294']",JP
"May 2, 2020",['264'],JP
"May 1, 2020",['193'],JP
"April 30, 2020","['236', '236']",JP
"April 29, 2020",['276'],JP
"April 28, 2020","['191', '191']",JP
"April 27, 2020",['203'],JP
"April 26, 2020","['353', '353']",JP
"April 25, 2020",['441'],JP
"April 24, 2020","['469', '469']",JP
"April 23, 2020",['423'],JP
"April 22, 2020","['377', '377']",JP
"April 21, 2020",['368'],JP
"April 20, 2020","['390', '390']",JP
"April 19, 2020",['566'],JP
"April 18, 2020","['628', '628']",JP
"April 17, 2020",['585'],JP
"April 16, 2020","['482', '482']",JP
"April 15, 2020",['455'],JP
"April 14, 2020","['390', '390']",JP
"April 13, 2020",['507'],JP
"April 12, 2020",['743'],JP
"April 11, 2020","['658', '658']",JP
"April 10, 2020",['579'],JP
"April 9, 2020","['511', '511']",JP
"April 8, 2020",['351'],JP
"April 7, 2020","['252', '252']",JP
"April 6, 2020",['383'],JP
"April 5, 2020","['336', '336']",JP
"April 4, 2020",['318'],JP
"April 3, 2020","['233', '233']",JP
"April 2, 2020",['206'],JP
"April 1, 2020","['225', '225']",JP
"March 31, 2020",['87'],JP
"March 30, 2020","['173', '173']",JP
"March 29, 2020",['194'],JP
"March 28, 2020","['112', '112']",JP
"March 27, 2020",['96'],JP
"March 26, 2020","['98', '98']",JP
"March 25, 2020",['65'],JP
"March 24, 2020",['39'],JP
"March 23, 2020","['43', '43']",JP
"March 22, 2020",['0'],JP
"March 21, 2020","['50', '50']",JP
"March 20, 2020",['46'],JP
"March 19, 2020","['73', '73']",JP
"March 18, 2020",['44'],JP
"March 17, 2020","['15', '15']",JP
"March 16, 2020",['34'],JP
"March 15, 2020","['0', '0']",JP
"March 14, 2020",['105'],JP
"March 13, 2020","['55', '55']",JP
"March 12, 2020",['52'],JP
"March 11, 2020","['54', '54']",JP
"March 10, 2020",['0'],JP
"March 9, 2020","['59', '59']",JP
"March 8, 2020",['48'],JP
"March 7, 2020","['58', '58']",JP
"March 6, 2020",['0'],JP
"March 5, 2020",['62'],JP
"March 4, 2020","['3', '3']",JP
"March 3, 2020",['16'],JP
"March 2, 2020","['29', '29']",JP
"March 1, 2020",['0'],JP
"February 29, 2020","['29', '29']",JP
"February 28, 2020",['23'],JP
"February 27, 2020","['1', '1']",JP
"February 26, 2020",['29'],JP
"February 25, 2020","['1', '1']",JP
"February 24, 2020",['12'],JP
"February 23, 2020","['12', '12']",JP
"February 22, 2020",['27'],JP
"February 21, 2020","['12', '12']",JP
"February 20, 2020",['20'],JP
"February 19, 2020","['1', '1']",JP
"February 18, 2020",['7'],JP
"February 17, 2020","['6', '6']",JP
"February 16, 2020",['6'],JP
"February 15, 2020",['12'],JP
"February 14, 2020","['8', '8']",JP
"February 13, 2020",['4'],JP
"February 12, 2020","['1', '1']",JP
"February 11, 2020",['2'],JP
"February 10, 2020","['0', '0']",JP
"February 9, 2020",['1'],JP
"February 8, 2020","['0', '0']",JP
"February 7, 2020",['0'],JP
"February 6, 2020","['0', '0']",JP
"February 5, 2020",['2'],JP
"February 4, 2020","['3', '3']",JP
"February 3, 2020",['0'],JP
"February 2, 2020","['0', '0']",JP
"February 1, 2020",['3'],JP
"January 31, 2020","['7', '7']",JP
"January 30, 2020",['6'],JP
"January 29, 2020","['0', '0']",JP
"January 28, 2020",['4'],JP
"January 27, 2020",['0'],JP
"January 26, 2020","['1', '1']",JP
"January 25, 2020",['1'],JP
"January 24, 2020","['1', '1']",JP
"January 23, 2020",['0'],JP
"January 22, 2020","['0', '0']",JP
"January 21, 2020",['0'],JP
"January 20, 2020","['0', '0']",JP
"January 19, 2020",['0'],JP
"January 18, 2020","['0', '0']",JP
"January 17, 2020",['0'],JP
"January 16, 2020","['0', '0']",JP
"January 15, 2020",['0'],JP
"January 14, 2020","['1', '1']",JP
"January 13, 2020",['0'],JP
"January 12, 2020","['0', '0']",JP
"January 11, 2020",['0'],JP
"January 10, 2020","['0', '0']",JP
"January 9, 2020",['0'],JP
"January 8, 2020",['0'],JP
"January 7, 2020","['0', '0']",JP
"January 6, 2020",['0'],JP
"January 5, 2020","['0', '0']",JP
"January 4, 2020",['0'],JP
"February 18, 2021","['8,683']",MX
"February 17, 2021","['3,098']",MX
"February 16, 2021","['4,099', '4,099']",MX
"February 15, 2021","['9,741']",MX
"February 14, 2021","['10,388', '10,388']",MX
"February 13, 2021","['10,677']",MX
"February 12, 2021","['11,138', '11,138']",MX
"February 11, 2021","['10,738']",MX
"February 10, 2021","['3,868', '3,868']",MX
"February 9, 2021","['6,065']",MX
"February 8, 2021","['13,209', '13,209']",MX
"February 7, 2021","['13,051']",MX
"February 6, 2021","['13,575']",MX
"February 5, 2021","['12,153', '12,153']",MX
"February 4, 2021","['4,384']",MX
"February 3, 2021","['5,448', '5,448']",MX
"February 2, 2021","['7,030']",MX
"February 1, 2021","['15,337', '15,337']",MX
"January 31, 2021","['16,374']",MX
"January 30, 2021","['18,670', '18,670']",MX
"January 29, 2021","['17,944']",MX
"January 28, 2021","['17,165', '17,165']",MX
"January 27, 2021","['8,521']",MX
"January 26, 2021","['10,872', '10,872']",MX
"January 25, 2021","['20,057']",MX
"January 24, 2021","['21,007', '21,007']",MX
"January 23, 2021","['22,339']",MX
"January 22, 2021","['20,548', '20,548']",MX
"January 21, 2021","['18,894']",MX
"January 20, 2021","['8,074', '8,074']",MX
"January 19, 2021","['11,170']",MX
"January 18, 2021","['20,523']",MX
"January 17, 2021","['21,366', '21,366']",MX
"January 16, 2021","['16,468']",MX
"January 15, 2021","['15,873', '15,873']",MX
"January 14, 2021","['14,395']",MX
"January 13, 2021","['7,594', '7,594']",MX
"January 12, 2021","['10,003']",MX
"January 11, 2021","['16,105', '16,105']",MX
"January 10, 2021","['14,362']",MX
"January 9, 2021","['13,734', '13,734']",MX
"January 8, 2021","['13,345']",MX
"January 7, 2021","['11,271', '11,271']",MX
"January 6, 2021","['6,464']",MX
"January 5, 2021","['5,211', '5,211']",MX
"January 4, 2021","['6,359']",MX
"January 3, 2021","['11,091', '11,091']",MX
