Daily_cases;Date;Country
7,615;20.07.2020;MX
7,257;19.07.2020;MX
6,406;18.07.2020;MX
6,149;17.07.2020;MX
7,051;16.07.2020;MX
4,685;15.07.2020;MX
4,482;14.07.2020;MX
6,094;13.07.2020;MX
6,891;12.07.2020;MX
7,280;11.07.2020;MX
6,995;10.07.2020;MX
6,258;09.07.2020;MX
4,902;08.07.2020;MX
4,683;07.07.2020;MX
6,914;06.07.2020;MX
6,740;05.07.2020;MX
6,741;04.07.2020;MX
5,681;03.07.2020;MX
5,432;02.07.2020;MX
3,805;01.07.2020;MX
4,050;30.06.2020;MX
4,410;29.06.2020;MX
5,441;28.06.2020;MX
6,104;27.06.2020;MX
5,437;26.06.2020;MX
6,288;25.06.2020;MX
4,577;24.06.2020;MX
5,343;23.06.2020;MX
4,717;22.06.2020;MX
5,030;21.06.2020;MX
5,662;20.06.2020;MX
4,930;19.06.2020;MX
4,599;18.06.2020;MX
3,427;17.06.2020;MX
4,147;16.06.2020;MX
3,494;15.06.2020;MX
5,222;14.06.2020;MX
4,790;13.06.2020;MX
4,883;12.06.2020;MX
4,199;11.06.2020;MX
2,999;10.06.2020;MX
3,484;09.06.2020;MX
3,593;08.06.2020;MX
4,346;07.06.2020;MX
4,442;06.06.2020;MX
3,912;05.06.2020;MX
3,891;04.06.2020;MX
2,771;03.06.2020;MX
3,152;02.06.2020;MX
2,885;01.06.2020;MX
3,227;31.05.2020;MX
3,377;30.05.2020;MX
3,463;29.05.2020;MX
3,455;28.05.2020;MX
2,485;27.05.2020;MX
2,764;26.05.2020;MX
3,329;25.05.2020;MX
2,960;24.05.2020;MX
2,973;23.05.2020;MX
2,248;22.05.2020;MX
2,713;21.05.2020;MX
2,414;20.05.2020;MX
2,075;19.05.2020;MX
2,112;18.05.2020;MX
2,437;17.05.2020;MX
2,409;16.05.2020;MX
1,862;15.05.2020;MX
1,997;14.05.2020;MX
1,305;13.05.2020;MX
1,562;12.05.2020;MX
1,938;11.05.2020;MX
1,906;10.05.2020;MX
1,982;09.05.2020;MX
1,609;08.05.2020;MX
1,120;07.05.2020;MX
1,434;06.05.2020;MX
1,383;05.05.2020;MX
1,349;04.05.2020;MX
1,515;03.05.2020;MX
1,425;02.05.2020;MX
1,047;01.05.2020;MX
1,223;30.04.2020;MX
852;29.04.2020;MX
835;28.04.2020;MX
970;27.04.2020;MX
1,239;26.04.2020;MX
1,089;25.04.2020;MX
1,043;24.04.2020;MX
729;23.04.2020;MX
511;22.04.2020;MX
764;21.04.2020;MX
622;20.04.2020;MX
578;19.04.2020;MX
450;18.04.2020;MX
448;17.04.2020;MX
385;16.04.2020;MX
353;15.04.2020;MX
442;14.04.2020;MX
375;13.04.2020;MX
403;12.04.2020;MX
260;11.04.2020;MX
396;10.04.2020;MX
346;09.04.2020;MX
296;08.04.2020;MX
253;07.04.2020;MX
202;06.04.2020;MX
178;05.04.2020;MX
132;04.04.2020;MX
163;03.04.2020;MX
121;02.04.2020;MX
101;01.04.2020;MX
145;31.03.2020;MX
131;30.03.2020;MX
128;29.03.2020;MX
111;28.03.2020;MX
0;27.03.2020;MX
162;26.03.2020;MX
0;25.03.2020;MX
65;24.03.2020;MX
87;23.03.2020;MX
0;22.03.2020;MX
0;21.03.2020;MX
46;20.03.2020;MX
21;19.03.2020;MX
11;18.03.2020;MX
29;17.03.2020;MX
12;16.03.2020;MX
15;15.03.2020;MX
14;14.03.2020;MX
1;13.03.2020;MX
4;12.03.2020;MX
0;11.03.2020;MX
0;10.03.2020;MX
0;09.03.2020;MX
2;08.03.2020;MX
0;07.03.2020;MX
0;06.03.2020;MX
0;05.03.2020;MX
0;04.03.2020;MX
0;03.03.2020;MX
3;02.03.2020;MX
0;01.03.2020;MX
0;29.02.2020;MX
6;28.02.2020;MX
0;27.02.2020;MX
0;26.02.2020;MX
0;25.02.2020;MX
0;24.02.2020;MX
0;23.02.2020;MX
0;22.02.2020;MX
0;21.02.2020;MX
0;20.02.2020;MX
0;19.02.2020;MX
0;18.02.2020;MX
0;17.02.2020;MX
0;16.02.2020;MX
0;15.02.2020;MX
0;14.02.2020;MX
0;13.02.2020;MX
0;12.02.2020;MX
0;11.02.2020;MX
0;10.02.2020;MX
0;09.02.2020;MX
0;08.02.2020;MX
0;07.02.2020;MX
0;06.02.2020;MX
0;05.02.2020;MX
0;04.02.2020;MX
0;03.02.2020;MX
0;02.02.2020;MX
0;01.02.2020;MX
0;31.01.2020;MX
0;30.01.2020;MX
0;29.01.2020;MX
0;28.01.2020;MX
0;27.01.2020;MX
0;26.01.2020;MX
0;25.01.2020;MX
0;24.01.2020;MX
0;23.01.2020;MX
0;22.01.2020;MX
0;21.01.2020;MX
0;20.01.2020;MX
0;19.01.2020;MX
0;18.01.2020;MX
0;17.01.2020;MX
0;16.01.2020;MX
0;15.01.2020;MX
0;14.01.2020;MX
0;13.01.2020;MX
0;12.01.2020;MX
0;11.01.2020;MX
0;10.01.2020;MX
0;09.01.2020;MX
0;08.01.2020;MX
0;07.01.2020;MX
0;06.01.2020;MX
0;05.01.2020;MX
0;04.01.2020;MX
1;07.12.2020;NZ
0;06.12.2020;NZ
9;05.12.2020;NZ
0;04.12.2020;NZ
9;03.12.2020;NZ
1;02.12.2020;NZ
3;01.12.2020;NZ
4;30.11.2020;NZ
2;29.11.2020;NZ
3;28.11.2020;NZ
7;27.11.2020;NZ
1;26.11.2020;NZ
8;25.11.2020;NZ
2;24.11.2020;NZ
1;23.11.2020;NZ
9;22.11.2020;NZ
6;21.11.2020;NZ
3;20.11.2020;NZ
2;19.11.2020;NZ
3;18.11.2020;NZ
4;17.11.2020;NZ
0;16.11.2020;NZ
3;15.11.2020;NZ
3;14.11.2020;NZ
4;13.11.2020;NZ
3;12.11.2020;NZ
1;11.11.2020;NZ
1;10.11.2020;NZ
4;09.11.2020;NZ
6;08.11.2020;NZ
2;07.11.2020;NZ
1;06.11.2020;NZ
2;05.11.2020;NZ
3;04.11.2020;NZ
5;03.11.2020;NZ
4;02.11.2020;NZ
2;01.11.2020;NZ
7;31.10.2020;NZ
1;30.10.2020;NZ
6;29.10.2020;NZ
2;28.10.2020;NZ
1;27.10.2020;NZ
5;26.10.2020;NZ
1;25.10.2020;NZ
11;24.10.2020;NZ
9;23.10.2020;NZ
2;22.10.2020;NZ
25;21.10.2020;NZ
1;20.10.2020;NZ
0;19.10.2020;NZ
3;18.10.2020;NZ
3;17.10.2020;NZ
4;16.10.2020;NZ
2;15.10.2020;NZ
2;14.10.2020;NZ
1;13.10.2020;NZ
0;12.10.2020;NZ
1;11.10.2020;NZ
4;10.10.2020;NZ
2;09.10.2020;NZ
3;08.10.2020;NZ
3;07.10.2020;NZ
3;06.10.2020;NZ
1;05.10.2020;NZ
5;04.10.2020;NZ
1;03.10.2020;NZ
0;02.10.2020;NZ
12;01.10.2020;NZ
1;30.09.2020;NZ
2;29.09.2020;NZ
0;28.09.2020;NZ
2;27.09.2020;NZ
2;26.09.2020;NZ
2;25.09.2020;NZ
3;24.09.2020;NZ
4;23.09.2020;NZ
0;22.09.2020;NZ
0;21.09.2020;NZ
4;20.09.2020;NZ
2;19.09.2020;NZ
0;18.09.2020;NZ
7;17.09.2020;NZ
1;16.09.2020;NZ
3;15.09.2020;NZ
1;14.09.2020;NZ
2;13.09.2020;NZ
2;12.09.2020;NZ
1;11.09.2020;NZ
4;10.09.2020;NZ
6;09.09.2020;NZ
6;08.09.2020;NZ
4;07.09.2020;NZ
5;06.09.2020;NZ
3;05.09.2020;NZ
5;04.09.2020;NZ
2;03.09.2020;NZ
5;02.09.2020;NZ
14;01.09.2020;NZ
9;31.08.2020;NZ
2;30.08.2020;NZ
13;29.08.2020;NZ
12;28.08.2020;NZ
7;27.08.2020;NZ
5;26.08.2020;NZ
7;25.08.2020;NZ
8;24.08.2020;NZ
3;23.08.2020;NZ
6;22.08.2020;NZ
11;21.08.2020;NZ
5;20.08.2020;NZ
6;19.08.2020;NZ
13;18.08.2020;NZ
9;17.08.2020;NZ
13;16.08.2020;NZ
7;15.08.2020;NZ
13;14.08.2020;NZ
14;13.08.2020;NZ
4;12.08.2020;NZ
1;11.08.2020;NZ
0;10.08.2020;NZ
0;09.08.2020;NZ
0;08.08.2020;NZ
0;07.08.2020;NZ
0;06.08.2020;NZ
2;05.08.2020;NZ
0;04.08.2020;NZ
2;03.08.2020;NZ
3;02.08.2020;NZ
2;01.08.2020;NZ
0;31.07.2020;NZ
2;30.07.2020;NZ
1;29.07.2020;NZ
1;28.07.2020;NZ
0;27.07.2020;NZ
0;26.07.2020;NZ
0;25.07.2020;NZ
1;24.07.2020;NZ
0;23.07.2020;NZ
0;22.07.2020;NZ
1;21.07.2020;NZ
1;20.07.2020;NZ
3;19.07.2020;NZ
1;18.07.2020;NZ
1;17.07.2020;NZ
1;16.07.2020;NZ
2;15.07.2020;NZ
1;14.07.2020;NZ
0;13.07.2020;NZ
1;12.07.2020;NZ
1;11.07.2020;NZ
2;10.07.2020;NZ
3;09.07.2020;NZ
1;08.07.2020;NZ
2;07.07.2020;NZ
1;06.07.2020;NZ
3;05.07.2020;NZ
0;04.07.2020;NZ
0;03.07.2020;NZ
2;02.07.2020;NZ
0;01.07.2020;NZ
0;30.06.2020;NZ
2;29.06.2020;NZ
4;28.06.2020;NZ
2;27.06.2020;NZ
1;26.06.2020;NZ
3;25.06.2020;NZ
1;24.06.2020;NZ
2;23.06.2020;NZ
4;22.06.2020;NZ
0;21.06.2020;NZ
2;20.06.2020;NZ
0;19.06.2020;NZ
1;18.06.2020;NZ
0;17.06.2020;NZ
2;16.06.2020;NZ
0;15.06.2020;NZ
0;14.06.2020;NZ
0;13.06.2020;NZ
0;12.06.2020;NZ
0;11.06.2020;NZ
0;10.06.2020;NZ
0;09.06.2020;NZ
0;08.06.2020;NZ
0;07.06.2020;NZ
0;06.06.2020;NZ
0;05.06.2020;NZ
0;04.06.2020;NZ
0;03.06.2020;NZ
0;02.06.2020;NZ
0;01.06.2020;NZ
0;31.05.2020;NZ
0;30.05.2020;NZ
0;29.05.2020;NZ
0;28.05.2020;NZ
0;27.05.2020;NZ
0;26.05.2020;NZ
0;25.05.2020;NZ
0;24.05.2020;NZ
0;23.05.2020;NZ
1;22.05.2020;NZ
0;21.05.2020;NZ
0;20.05.2020;NZ
4;19.05.2020;NZ
0;18.05.2020;NZ
1;17.05.2020;NZ
0;16.05.2020;NZ
1;15.05.2020;NZ
0;14.05.2020;NZ
0;13.05.2020;NZ
0;12.05.2020;NZ
3;11.05.2020;NZ
2;10.05.2020;NZ
1;09.05.2020;NZ
2;08.05.2020;NZ
1;07.05.2020;NZ
1;06.05.2020;NZ
0;05.05.2020;NZ
1;04.05.2020;NZ
2;03.05.2020;NZ
2;02.05.2020;NZ
3;01.05.2020;NZ
3;30.04.2020;NZ
2;29.04.2020;NZ
2;28.04.2020;NZ
1;27.04.2020;NZ
4;26.04.2020;NZ
3;25.04.2020;NZ
2;24.04.2020;NZ
0;23.04.2020;NZ
5;22.04.2020;NZ
2;21.04.2020;NZ
7;20.04.2020;NZ
4;19.04.2020;NZ
8;18.04.2020;NZ
2;17.04.2020;NZ
6;16.04.2020;NZ
6;15.04.2020;NZ
8;14.04.2020;NZ
15;13.04.2020;NZ
14;12.04.2020;NZ
20;11.04.2020;NZ
23;10.04.2020;NZ
23;09.04.2020;NZ
26;08.04.2020;NZ
32;07.04.2020;NZ
39;06.04.2020;NZ
48;05.04.2020;NZ
50;04.04.2020;NZ
51;03.04.2020;NZ
76;02.04.2020;NZ
47;01.04.2020;NZ
48;31.03.2020;NZ
76;30.03.2020;NZ
60;29.03.2020;NZ
78;28.03.2020;NZ
76;27.03.2020;NZ
73;26.03.2020;NZ
47;25.03.2020;NZ
40;24.03.2020;NZ
36;23.03.2020;NZ
0;22.03.2020;NZ
13;21.03.2020;NZ
14;20.03.2020;NZ
15;19.03.2020;NZ
9;18.03.2020;NZ
5;17.03.2020;NZ
0;16.03.2020;NZ
0;15.03.2020;NZ
1;14.03.2020;NZ
0;13.03.2020;NZ
0;12.03.2020;NZ
0;11.03.2020;NZ
0;10.03.2020;NZ
0;09.03.2020;NZ
0;08.03.2020;NZ
1;07.03.2020;NZ
2;06.03.2020;NZ
0;05.03.2020;NZ
0;04.03.2020;NZ
1;03.03.2020;NZ
0;02.03.2020;NZ
0;01.03.2020;NZ
0;29.02.2020;NZ
5;28.02.2020;NZ
0;27.02.2020;NZ
0;26.02.2020;NZ
0;25.02.2020;NZ
0;24.02.2020;NZ
0;23.02.2020;NZ
0;22.02.2020;NZ
0;21.02.2020;NZ
0;20.02.2020;NZ
0;19.02.2020;NZ
0;18.02.2020;NZ
0;17.02.2020;NZ
0;16.02.2020;NZ
0;15.02.2020;NZ
0;14.02.2020;NZ
0;13.02.2020;NZ
0;12.02.2020;NZ
0;11.02.2020;NZ
0;10.02.2020;NZ
0;09.02.2020;NZ
0;08.02.2020;NZ
0;07.02.2020;NZ
0;06.02.2020;NZ
0;05.02.2020;NZ
0;04.02.2020;NZ
0;03.02.2020;NZ
0;02.02.2020;NZ
0;01.02.2020;NZ
0;31.01.2020;NZ
0;30.01.2020;NZ
0;29.01.2020;NZ
0;28.01.2020;NZ
0;27.01.2020;NZ
0;26.01.2020;NZ
0;25.01.2020;NZ
0;24.01.2020;NZ
0;23.01.2020;NZ
0;22.01.2020;NZ
0;21.01.2020;NZ
0;20.01.2020;NZ
0;19.01.2020;NZ
0;18.01.2020;NZ
0;17.01.2020;NZ
0;16.01.2020;NZ
0;15.01.2020;NZ
0;14.01.2020;NZ
0;13.01.2020;NZ
0;12.01.2020;NZ
0;11.01.2020;NZ
0;10.01.2020;NZ
0;09.01.2020;NZ
0;08.01.2020;NZ
0;07.01.2020;NZ
0;06.01.2020;NZ
0;05.01.2020;NZ
0;04.01.2020;NZ
29,039;06.12.2020;RU
28,782;05.12.2020;RU
27,403;04.12.2020;RU
28,145;03.12.2020;RU
25,345;02.12.2020;RU
26,402;01.12.2020;RU
26,338;30.11.2020;RU
26,683;29.11.2020;RU
27,100;28.11.2020;RU
27,543;27.11.2020;RU
25,487;26.11.2020;RU
23,675;25.11.2020;RU
24,326;24.11.2020;RU
25,173;23.11.2020;RU
24,581;22.11.2020;RU
24,822;21.11.2020;RU
24,318;20.11.2020;RU
23,610;19.11.2020;RU
20,985;18.11.2020;RU
22,410;17.11.2020;RU
22,778;16.11.2020;RU
22,572;15.11.2020;RU
22,702;14.11.2020;RU
21,983;13.11.2020;RU
21,608;12.11.2020;RU
19,851;11.11.2020;RU
20,977;10.11.2020;RU
21,798;09.11.2020;RU
20,498;08.11.2020;RU
20,396;07.11.2020;RU
20,582;06.11.2020;RU
19,404;05.11.2020;RU
19,768;04.11.2020;RU
18,652;03.11.2020;RU
18,253;02.11.2020;RU
18,665;01.11.2020;RU
18,140;31.10.2020;RU
18,283;30.10.2020;RU
17,717;29.10.2020;RU
16,202;28.10.2020;RU
16,550;27.10.2020;RU
17,347;26.10.2020;RU
16,710;25.10.2020;RU
16,521;24.10.2020;RU
17,340;23.10.2020;RU
15,971;22.10.2020;RU
15,700;21.10.2020;RU
16,319;20.10.2020;RU
15,982;19.10.2020;RU
15,099;18.10.2020;RU
14,922;17.10.2020;RU
15,150;16.10.2020;RU
13,754;15.10.2020;RU
14,231;14.10.2020;RU
13,868;13.10.2020;RU
13,592;12.10.2020;RU
13,634;11.10.2020;RU
12,846;10.10.2020;RU
12,126;09.10.2020;RU
11,493;08.10.2020;RU
11,115;07.10.2020;RU
11,615;06.10.2020;RU
10,888;05.10.2020;RU
10,499;04.10.2020;RU
9,859;03.10.2020;RU
9,412;02.10.2020;RU
8,945;01.10.2020;RU
8,481;30.09.2020;RU
8,232;29.09.2020;RU
8,135;28.09.2020;RU
7,867;27.09.2020;RU
7,523;26.09.2020;RU
7,212;25.09.2020;RU
6,595;24.09.2020;RU
6,431;23.09.2020;RU
6,215;22.09.2020;RU
6,196;21.09.2020;RU
6,148;20.09.2020;RU
6,065;19.09.2020;RU
5,905;18.09.2020;RU
5,762;17.09.2020;RU
5,670;16.09.2020;RU
5,529;15.09.2020;RU
5,509;14.09.2020;RU
5,449;13.09.2020;RU
5,488;12.09.2020;RU
5,504;11.09.2020;RU
5,363;10.09.2020;RU
5,218;09.09.2020;RU
5,099;08.09.2020;RU
5,185;07.09.2020;RU
5,195;06.09.2020;RU
5,205;05.09.2020;RU
5,110;04.09.2020;RU
4,995;03.09.2020;RU
4,952;02.09.2020;RU
4,729;01.09.2020;RU
4,993;31.08.2020;RU
4,980;30.08.2020;RU
4,941;29.08.2020;RU
4,829;28.08.2020;RU
4,711;27.08.2020;RU
4,676;26.08.2020;RU
4,696;25.08.2020;RU
4,744;24.08.2020;RU
4,852;23.08.2020;RU
4,921;22.08.2020;RU
4,870;21.08.2020;RU
4,785;20.08.2020;RU
4,828;19.08.2020;RU
4,748;18.08.2020;RU
4,892;17.08.2020;RU
4,969;16.08.2020;RU
5,061;15.08.2020;RU
5,065;14.08.2020;RU
5,057;13.08.2020;RU
5,102;12.08.2020;RU
4,945;11.08.2020;RU
5,118;10.08.2020;RU
5,189;09.08.2020;RU
5,212;08.08.2020;RU
5,241;07.08.2020;RU
5,267;06.08.2020;RU
5,204;05.08.2020;RU
5,159;04.08.2020;RU
5,394;03.08.2020;RU
5,427;02.08.2020;RU
5,462;01.08.2020;RU
5,482;31.07.2020;RU
5,509;30.07.2020;RU
5,475;29.07.2020;RU
5,395;28.07.2020;RU
5,635;27.07.2020;RU
5,765;26.07.2020;RU
5,871;25.07.2020;RU
5,811;24.07.2020;RU
5,848;23.07.2020;RU
5,862;22.07.2020;RU
5,842;21.07.2020;RU
5,940;20.07.2020;RU
6,109;19.07.2020;RU
6,234;18.07.2020;RU
6,406;17.07.2020;RU
6,428;16.07.2020;RU
6,422;15.07.2020;RU
6,248;14.07.2020;RU
6,537;13.07.2020;RU
6,615;12.07.2020;RU
6,611;11.07.2020;RU
6,635;10.07.2020;RU
6,509;09.07.2020;RU
6,562;08.07.2020;RU
6,368;07.07.2020;RU
6,611;06.07.2020;RU
6,736;05.07.2020;RU
6,632;04.07.2020;RU
6,718;03.07.2020;RU
6,760;02.07.2020;RU
6,556;01.07.2020;RU
6,693;30.06.2020;RU
6,719;29.06.2020;RU
6,791;28.06.2020;RU
6,852;27.06.2020;RU
6,800;26.06.2020;RU
7,113;25.06.2020;RU
7,176;24.06.2020;RU
7,425;23.06.2020;RU
7,600;22.06.2020;RU
7,728;21.06.2020;RU
7,889;20.06.2020;RU
7,972;19.06.2020;RU
7,790;18.06.2020;RU
7,843;17.06.2020;RU
8,248;16.06.2020;RU
8,246;15.06.2020;RU
8,835;14.06.2020;RU
8,706;13.06.2020;RU
8,987;12.06.2020;RU
8,779;11.06.2020;RU
8,404;10.06.2020;RU
8,595;09.06.2020;RU
8,985;08.06.2020;RU
8,984;07.06.2020;RU
8,855;06.06.2020;RU
8,726;05.06.2020;RU
8,831;04.06.2020;RU
8,536;03.06.2020;RU
8,863;02.06.2020;RU
9,035;01.06.2020;RU
9,268;31.05.2020;RU
8,952;30.05.2020;RU
8,572;29.05.2020;RU
8,371;28.05.2020;RU
8,338;27.05.2020;RU
8,915;26.05.2020;RU
8,946;25.05.2020;RU
8,599;24.05.2020;RU
9,434;23.05.2020;RU
8,894;22.05.2020;RU
8,849;21.05.2020;RU
8,764;20.05.2020;RU
9,263;19.05.2020;RU
8,926;18.05.2020;RU
9,709;17.05.2020;RU
9,200;16.05.2020;RU
10,598;15.05.2020;RU
9,974;14.05.2020;RU
10,028;13.05.2020;RU
10,899;12.05.2020;RU
11,656;11.05.2020;RU
11,012;10.05.2020;RU
10,817;09.05.2020;RU
10,699;08.05.2020;RU
11,231;07.05.2020;RU
10,559;06.05.2020;RU
10,102;05.05.2020;RU
10,581;04.05.2020;RU
10,633;03.05.2020;RU
9,623;02.05.2020;RU
7,933;01.05.2020;RU
7,099;30.04.2020;RU
5,841;29.04.2020;RU
6,411;28.04.2020;RU
6,198;27.04.2020;RU
6,361;26.04.2020;RU
5,966;25.04.2020;RU
5,849;24.04.2020;RU
4,774;23.04.2020;RU
5,236;22.04.2020;RU
5,642;21.04.2020;RU
4,268;20.04.2020;RU
6,060;19.04.2020;RU
4,785;18.04.2020;RU
4,070;17.04.2020;RU
3,448;16.04.2020;RU
3,388;15.04.2020;RU
2,774;14.04.2020;RU
2,558;13.04.2020;RU
2,186;12.04.2020;RU
1,667;11.04.2020;RU
1,786;10.04.2020;RU
2,634;09.04.2020;RU
1,154;08.04.2020;RU
954;07.04.2020;RU
658;06.04.2020;RU
582;05.04.2020;RU
601;04.04.2020;RU
771;03.04.2020;RU
0;02.04.2020;RU
440;01.04.2020;RU
500;31.03.2020;RU
303;30.03.2020;RU
270;29.03.2020;RU
228;28.03.2020;RU
196;27.03.2020;RU
182;26.03.2020;RU
163;25.03.2020;RU
57;24.03.2020;RU
132;23.03.2020;RU
53;22.03.2020;RU
54;21.03.2020;RU
52;20.03.2020;RU
54;19.03.2020;RU
0;18.03.2020;RU
59;17.03.2020;RU
0;16.03.2020;RU
0;15.03.2020;RU
0;14.03.2020;RU
14;13.03.2020;RU
13;12.03.2020;RU
0;11.03.2020;RU
0;10.03.2020;RU
0;09.03.2020;RU
3;08.03.2020;RU
0;07.03.2020;RU
1;06.03.2020;RU
0;05.03.2020;RU
0;04.03.2020;RU
1;03.03.2020;RU
0;02.03.2020;RU
0;01.03.2020;RU
0;29.02.2020;RU
0;28.02.2020;RU
0;27.02.2020;RU
0;26.02.2020;RU
0;25.02.2020;RU
0;24.02.2020;RU
0;23.02.2020;RU
0;22.02.2020;RU
0;21.02.2020;RU
0;20.02.2020;RU
0;19.02.2020;RU
0;18.02.2020;RU
0;17.02.2020;RU
0;16.02.2020;RU
0;15.02.2020;RU
0;14.02.2020;RU
0;13.02.2020;RU
0;12.02.2020;RU
0;11.02.2020;RU
0;10.02.2020;RU
0;09.02.2020;RU
0;08.02.2020;RU
0;07.02.2020;RU
0;06.02.2020;RU
0;05.02.2020;RU
0;04.02.2020;RU
0;03.02.2020;RU
0;02.02.2020;RU
0;01.02.2020;RU
2;31.01.2020;RU
0;30.01.2020;RU
0;29.01.2020;RU
0;28.01.2020;RU
0;27.01.2020;RU
0;26.01.2020;RU
0;25.01.2020;RU
0;24.01.2020;RU
0;23.01.2020;RU
0;22.01.2020;RU
0;21.01.2020;RU
0;20.01.2020;RU
0;19.01.2020;RU
0;18.01.2020;RU
0;17.01.2020;RU
0;16.01.2020;RU
0;15.01.2020;RU
0;14.01.2020;RU
0;13.01.2020;RU
0;12.01.2020;RU
0;11.01.2020;RU
0;10.01.2020;RU
0;09.01.2020;RU
0;08.01.2020;RU
0;07.01.2020;RU
0;06.01.2020;RU
0;05.01.2020;RU
0;04.01.2020;RU
5;07.12.2020;SG
13;06.12.2020;SG
3;05.12.2020;SG
9;04.12.2020;SG
2;03.12.2020;SG
10;02.12.2020;SG
5;01.12.2020;SG
8;30.11.2020;SG
6;29.11.2020;SG
4;28.11.2020;SG
5;27.11.2020;SG
7;26.11.2020;SG
18;25.11.2020;SG
5;24.11.2020;SG
12;23.11.2020;SG
5;22.11.2020;SG
4;21.11.2020;SG
4;20.11.2020;SG
5;19.11.2020;SG
6;18.11.2020;SG
5;17.11.2020;SG
3;16.11.2020;SG
2;15.11.2020;SG
12;14.11.2020;SG
11;13.11.2020;SG
18;12.11.2020;SG
9;11.11.2020;SG
8;10.11.2020;SG
2;09.11.2020;SG
7;08.11.2020;SG
4;07.11.2020;SG
7;06.11.2020;SG
7;05.11.2020;SG
9;04.11.2020;SG
1;03.11.2020;SG
4;02.11.2020;SG
12;01.11.2020;SG
9;31.10.2020;SG
7;30.10.2020;SG
7;29.10.2020;SG
7;28.10.2020;SG
3;27.10.2020;SG
5;26.10.2020;SG
14;25.10.2020;SG
10;24.10.2020;SG
8;23.10.2020;SG
12;22.10.2020;SG
6;21.10.2020;SG
4;20.10.2020;SG
7;19.10.2020;SG
3;18.10.2020;SG
9;17.10.2020;SG
3;16.10.2020;SG
5;15.10.2020;SG
4;14.10.2020;SG
4;13.10.2020;SG
10;12.10.2020;SG
7;11.10.2020;SG
10;10.10.2020;SG
9;09.10.2020;SG
10;08.10.2020;SG
11;07.10.2020;SG
7;06.10.2020;SG
12;05.10.2020;SG
6;04.10.2020;SG
10;03.10.2020;SG
19;02.10.2020;SG
23;01.10.2020;SG
27;30.09.2020;SG
15;29.09.2020;SG
15;28.09.2020;SG
20;27.09.2020;SG
11;26.09.2020;SG
15;25.09.2020;SG
12;24.09.2020;SG
21;23.09.2020;SG
30;22.09.2020;SG
18;21.09.2020;SG
15;20.09.2020;SG
11;19.09.2020;SG
18;18.09.2020;SG
26;17.09.2020;SG
34;16.09.2020;SG
48;15.09.2020;SG
49;14.09.2020;SG
42;13.09.2020;SG
86;12.09.2020;SG
63;11.09.2020;SG
75;10.09.2020;SG
47;09.09.2020;SG
22;08.09.2020;SG
40;07.09.2020;SG
34;06.09.2020;SG
40;05.09.2020;SG
48;04.09.2020;SG
8;03.09.2020;SG
40;02.09.2020;SG
41;01.09.2020;SG
54;31.08.2020;SG
51;30.08.2020;SG
94;29.08.2020;SG
77;28.08.2020;SG
60;27.08.2020;SG
31;26.08.2020;SG
51;25.08.2020;SG
87;24.08.2020;SG
50;23.08.2020;SG
117;22.08.2020;SG
68;21.08.2020;SG
93;20.08.2020;SG
100;19.08.2020;SG
91;18.08.2020;SG
86;17.08.2020;SG
81;16.08.2020;SG
83;15.08.2020;SG
102;14.08.2020;SG
42;13.08.2020;SG
61;12.08.2020;SG
188;11.08.2020;SG
175;10.08.2020;SG
132;09.08.2020;SG
242;08.08.2020;SG
301;07.08.2020;SG
908;06.08.2020;SG
295;05.08.2020;SG
226;04.08.2020;SG
313;03.08.2020;SG
307;02.08.2020;SG
396;01.08.2020;SG
278;31.07.2020;SG
334;30.07.2020;SG
359;29.07.2020;SG
469;28.07.2020;SG
481;27.07.2020;SG
513;26.07.2020;SG
277;25.07.2020;SG
354;24.07.2020;SG
310;23.07.2020;SG
398;22.07.2020;SG
123;21.07.2020;SG
257;20.07.2020;SG
202;19.07.2020;SG
327;18.07.2020;SG
248;17.07.2020;SG
249;16.07.2020;SG
347;15.07.2020;SG
322;14.07.2020;SG
178;13.07.2020;SG
169;12.07.2020;SG
191;11.07.2020;SG
125;10.07.2020;SG
158;09.07.2020;SG
157;08.07.2020;SG
183;07.07.2020;SG
136;06.07.2020;SG
185;05.07.2020;SG
169;04.07.2020;SG
188;03.07.2020;SG
215;02.07.2020;SG
246;01.07.2020;SG
202;30.06.2020;SG
213;29.06.2020;SG
291;28.06.2020;SG
219;27.06.2020;SG
113;26.06.2020;SG
191;25.06.2020;SG
119;24.06.2020;SG
218;23.06.2020;SG
262;22.06.2020;SG
218;21.06.2020;SG
142;20.06.2020;SG
257;19.06.2020;SG
247;18.06.2020;SG
151;17.06.2020;SG
214;16.06.2020;SG
407;15.06.2020;SG
347;14.06.2020;SG
463;13.06.2020;SG
422;12.06.2020;SG
451;11.06.2020;SG
218;10.06.2020;SG
386;09.06.2020;SG
383;08.06.2020;SG
344;07.06.2020;SG
261;06.06.2020;SG
517;05.06.2020;SG
569;04.06.2020;SG
544;03.06.2020;SG
408;02.06.2020;SG
518;01.06.2020;SG
506;31.05.2020;SG
611;30.05.2020;SG
373;29.05.2020;SG
533;28.05.2020;SG
383;27.05.2020;SG
344;26.05.2020;SG
548;25.05.2020;SG
642;24.05.2020;SG
614;23.05.2020;SG
448;22.05.2020;SG
570;21.05.2020;SG
451;20.05.2020;SG
305;19.05.2020;SG
682;18.05.2020;SG
465;17.05.2020;SG
793;16.05.2020;SG
